stock_code,corp_name,market,corp_code,modify_date
263750,펄어비스,KOSDAQ,01152470,20230210
263770,유에스티,KOSDAQ,01196313,20221212
263800,데이타솔루션,KOSDAQ,00877819,20230221
263810,상신전자,KOSDAQ,00760999,20230526
263860,지니언스,KOSDAQ,00962223,20220214
263920,휴엠앤씨,KOSDAQ,01185566,20221205
264450,유비쿼스,KOSDAQ,01203376,20231004
264660,씨앤지하이테크,KOSDAQ,00605328,20230703
264850,이랜시스,KOSDAQ,01199189,20230222
264900,크라운제과,KOSPI,01205329,20230215
265520,AP시스템,KOSDAQ,01203808,20230222
265560,영화테크,KOSDAQ,00659976,20230216
265740,엔에프씨,KOSDAQ,01217829,20230220
267250,HD현대,KOSPI,01205709,20230502
267260,HD현대일렉트릭,KOSPI,01205851,20230428
267270,HD현대건설기계,KOSPI,01205842,20230518
267290,경동도시가스,KOSPI,01208885,20230215
267320,나인테크,KOSDAQ,01208849,20220622
267790,배럴,KOSDAQ,01182240,20220725
267850,아시아나IDT,KOSPI,00458234,20230106
267980,매일유업,KOSDAQ,01234507,20230403
268280,미원에스씨,KOSPI,01234297,20220225
268600,셀리버리,KOSDAQ,01182444,20230714
269620,시스웍,KOSDAQ,01188378,20231024
270520,지오릿에너지,KOSDAQ,01228515,20230515
270660,에브리봇,KOSDAQ,01201590,20220825
270870,뉴트리,KOSDAQ,01214248,20230220
271560,오리온,KOSPI,01238169,20230220
271830,팸텍,KOSDAQ,01146220,20230523
271940,일진하이솔루스,KOSPI,00972503,20230324
271980,제일약품,KOSPI,01236897,20230214
272110,케이엔제이,KOSDAQ,00769158,20230502
272210,한화시스템,KOSPI,00339391,20230106
272290,이녹스첨단소재,KOSDAQ,01237540,20230223
272450,진에어,KOSPI,00653024,20221205
272550,삼양패키징,KOSPI,01060814,20230323
273060,와이즈버즈,KOSDAQ,01236532,20231030
273640,와이엠텍,KOSDAQ,01215618,20230425
274090,켄코아에어로스페이스,KOSDAQ,01158553,20221128
274400,이노시뮬레이션,KOSDAQ,00965318,20230706
275630,에스에스알,KOSDAQ,01250374,20221206
276040,스코넥,KOSDAQ,01290248,20220224
276730,제주맥주,KOSDAQ,01230255,20221129
277070,린드먼아시아,KOSDAQ,00616962,20221130
277410,인산가,KOSDAQ,01243161,20230210
277810,레인보우로보틱스,KOSDAQ,01261644,20230202
277880,티에스아이,KOSDAQ,01139035,20230214
278280,천보,KOSDAQ,00897752,20230221
278650,HLB바이오스텝,KOSDAQ,01189438,20230418
279600,미디어젠,KOSDAQ,01190124,20220225
280360,롯데웰푸드,KOSPI,01258507,20230525
281740,레이크머티리얼즈,KOSDAQ,01255652,20220225
281820,케이씨텍,KOSPI,01261893,20230217
282330,BGF리테일,KOSPI,01263022,20230109
282690,동아타이어,KOSPI,01262458,20230214
282720,금양그린파워,KOSDAQ,00872656,20230313
282880,코윈테크,KOSDAQ,01211232,20230220
284620,카이노스메드,KOSDAQ,01263527,20230222
284740,쿠쿠홈시스,KOSPI,01267684,20220304
285130,SK케미칼,KOSPI,01267170,20230329
285490,노바텍,KOSDAQ,01259232,20230223
285800,진영,KOSDAQ,00816933,20230601
286750,나노브릭,KOSDAQ,01136001,20230222
286940,롯데정보통신,KOSPI,01262032,20220215
287410,제이시스메디칼,KOSDAQ,01267602,20230329
288330,브릿지바이오,KOSDAQ,01227039,20230906
288620,에스퓨얼셀,KOSDAQ,01257872,20220325
288980,모아데이타,KOSDAQ,01423837,20230223
289010,아이스크림에듀,KOSDAQ,00983934,20220704
289080,SV인베스트먼트,KOSDAQ,00599151,20220520
289220,자이언트스텝,KOSDAQ,01264438,20220929
290090,트윔,KOSDAQ,01217014,20221122
290120,대유에이피,KOSDAQ,01182578,20230223
290270,휴네시온,KOSDAQ,01251577,20230227
290380,대유,KOSDAQ,00384948,20230927
290520,신도기연,KOSDAQ,00961570,20230220
290550,디케이티,KOSDAQ,01137903,20230403
290650,엘앤씨바이오,KOSDAQ,01181515,20230419
290660,네오펙트,KOSDAQ,01246034,20230222
290670,대보마그네틱,KOSDAQ,01259418,20230224
290690,소룩스,KOSDAQ,00605522,20230703
290720,푸드나무,KOSDAQ,01259311,20230213
290740,액트로,KOSDAQ,01141942,20220225
291230,엔피,KOSDAQ,01276901,20230331
291650,압타머사이언스,KOSDAQ,01265251,20220228
291810,핀텔,KOSDAQ,01524507,20231017
293480,하나제약,KOSPI,00248974,20230403
293490,카카오게임즈,KOSDAQ,01137383,20230110
293580,나우IB,KOSDAQ,00651017,20230919
293780,압타바이오,KOSDAQ,01251595,20220214
293940,신한알파리츠,KOSPI,01276594,20220907
294090,이오플로우,KOSDAQ,01274310,20230403
294140,레몬,KOSDAQ,01011395,20221102
294570,쿠콘,KOSDAQ,01311055,20230222
294630,서남,KOSDAQ,00867973,20220228
294870,HDC현대산업개발,KOSPI,01310269,20230111
296640,이노룰스,KOSDAQ,01341630,20221007
297090,씨에스베어링,KOSDAQ,00765462,20230222
297570,알로이스,KOSDAQ,01309795,20230221
297890,HB솔루션,KOSDAQ,00523936,20220907
298000,효성화학,KOSPI,01316236,20230220
298020,효성티앤씨,KOSPI,01316227,20230216
298040,효성중공업,KOSPI,01316245,20230113
298050,효성첨단소재,KOSPI,01316254,20230321
298060,에스씨엠생명과학,KOSDAQ,01110474,20230223
298380,에이비엘바이오,KOSDAQ,01256864,20230314
298540,더네이쳐홀딩스,KOSDAQ,01214743,20230216
298690,에어부산,KOSPI,00651901,20230103
298830,슈어소프트테크,KOSDAQ,01012640,20230428
299030,하나기술,KOSDAQ,00601191,20220221
299170,더블유에스아이,KOSDAQ,01318261,20230817
299660,셀리드,KOSDAQ,01235296,20220304
299900,위지윅스튜디오,KOSDAQ,01276327,20230807
299910,베스파,KOSDAQ,01259056,20221202
300080,플리토,KOSDAQ,01237434,20230901
300120,라온피플,KOSDAQ,01251489,20230216
300720,한일시멘트,KOSPI,01319808,20221206
301300,바이브컴퍼니,KOSDAQ,00403793,20230403
302430,이노메트리,KOSDAQ,01258710,20230220
302440,SK바이오사이언스,KOSPI,01319899,20221230
302550,리메드,KOSDAQ,01275665,20230912
303030,지니틱스,KOSDAQ,01318933,20221205
303360,프로테옴텍,KOSDAQ,01267958,20230616
303530,이노뎁,KOSDAQ,01264872,20220415
304100,솔트룩스,KOSDAQ,01050738,20220225
304360,에스바이오메딕스,KOSDAQ,01258020,20230504
304840,피플바이오,KOSDAQ,01118281,20230222
305090,마이크로디지탈,KOSDAQ,01267967,20220513
306040,에스제이그룹,KOSDAQ,01222432,20230209
306200,세아제강,KOSPI,01325979,20221209
306620,네온테크,KOSDAQ,01325429,20221212
307180,아이엘사이언스,KOSDAQ,01326279,20230213
307280,원바이오젠,KOSDAQ,01326224,20230220
307750,국전약품,KOSDAQ,01329957,20220228
307870,비투엔,KOSDAQ,01326792,20230830
307930,컴퍼니케이,KOSDAQ,00598198,20230220
307950,현대오토에버,KOSPI,00362441,20230103
308080,바이젠셀,KOSDAQ,01335790,20230227
308100,까스텔바작,KOSDAQ,01181807,20230331
308170,씨티알모빌리티,KOSPI,00450010,20230427
309930,오하임앤컴퍼니,KOSDAQ,01335453,20230914
309960,LB인베스트먼트,KOSDAQ,00231901,20230329
310200,애니플러스,KOSDAQ,01335578,20230516
310210,보로노이,KOSDAQ,01327746,20230222
310870,디와이씨,KOSDAQ,01336443,20230223
311320,지오엘리먼트,KOSDAQ,00668965,20220224
311390,네오크레마,KOSDAQ,01219155,20221222
311690,CJ 바이오사이언스,KOSDAQ,01071041,20230214
312610,에이에프더블류,KOSDAQ,01223219,20230330
313760,윌링스,KOSDAQ,00863038,20230221
314130,지놈앤컴퍼니,KOSDAQ,01276026,20230601
314140,알피바이오,KOSDAQ,01182259,20230223
314930,바이오다인,KOSDAQ,01117413,20221229
315640,딥노이드,KOSDAQ,01344831,20230223
316140,우리금융지주,KOSPI,01350869,20230327
317120,라닉스,KOSDAQ,01327092,20230216
317240,TS트릴리온,KOSDAQ,01353024,20220225
317330,덕산테코피아,KOSDAQ,01021666,20230222
317400,자이에스앤디,KOSPI,00367844,20230215
317530,캐리소프트,KOSDAQ,01267222,20220228
317690,퀀타매트릭스,KOSDAQ,01311286,20220915
317770,엑스페릭스,KOSDAQ,01231786,20230717
317830,에스피시스템스,KOSDAQ,00624749,20230328
317850,대모,KOSDAQ,00450995,20220221
317870,엔바이오니아,KOSDAQ,00964595,20220331
318000,KBG,KOSDAQ,00876166,20230324
318010,팜스빌,KOSDAQ,00986898,20221102
318020,포인트모바일,KOSDAQ,00962393,20230403
318160,셀바이오휴먼텍,KOSDAQ,01288410,20230420
318410,비비씨,KOSDAQ,01153105,20230209
319400,현대무벡스,KOSDAQ,01358463,20230331
319660,피에스케이,KOSDAQ,01365825,20230222
320000,윈텍,KOSDAQ,01359815,20230526
321260,프로이천,KOSDAQ,01359736,20220225
321370,센서뷰,KOSDAQ,01593668,20230719
321550,티움바이오,KOSDAQ,01335930,20230816
321820,와이더플래닛,KOSDAQ,01116502,20230629
322000,HD현대에너지솔루션,KOSPI,01199550,20231101
322180,티라유텍,KOSDAQ,01309388,20220311
322310,오로스테크놀로지,KOSDAQ,01016479,20230413
322510,제이엘케이,KOSDAQ,01153293,20230216
322780,코퍼스코리아,KOSDAQ,01364297,20230223
323230,엠에프엠코리아,KOSDAQ,01384477,20230223
323280,태성,KOSDAQ,01366000,20230227
323410,카카오뱅크,KOSPI,01133217,20221228
323990,박셀바이오,KOSDAQ,01335851,20230222
326030,에스케이바이오팜,KOSPI,00878696,20230329
327260,RF머트리얼즈,KOSDAQ,01343665,20230328
328130,루닛,KOSDAQ,01397620,20230220
328380,솔트웨어,KOSDAQ,01390399,20221104
329180,HD현대중공업,KOSPI,01390344,20230417
330350,위더스제약,KOSDAQ,00765851,20220228
330590,롯데리츠,KOSPI,01363818,20230704
330730,스톤브릿지벤처스,KOSDAQ,01305249,20230509
330860,네패스아크,KOSDAQ,01368354,20230214
331380,포커스에이치엔에스,KOSDAQ,01393721,20230207
331520,밸로프,KOSDAQ,01398151,20230222
331920,셀레믹스,KOSDAQ,01114586,20230217
332290,누보,KOSDAQ,01394669,20230224
332370,아이디피,KOSDAQ,01213586,20220225
332570,와이팜,KOSDAQ,01015160,20230221
333050,모코엠시스,KOSDAQ,01407158,20230502
333430,일승,KOSDAQ,01396676,20230330
333620,엔시스,KOSDAQ,01310773,20230403
334890,이지스밸류플러스리츠,KOSPI,01394377,20221013
334970,프레스티지바이오로직스,KOSDAQ,01258428,20230330
335810,프리시젼바이오,KOSDAQ,01137295,20220225
335870,윙스풋,KOSDAQ,01405585,20230222
335890,비올,KOSDAQ,01406618,20220222
336060,웨이버스,KOSDAQ,01408999,20230217
336260,두산퓨얼셀,KOSPI,01412725,20230217
336370,솔루스첨단소재,KOSPI,01412822,20230608
336570,원텍,KOSDAQ,01407909,20220819
337930,브랜드엑스코퍼레이션,KOSDAQ,01391103,20220225
338100,NH프라임리츠,KOSPI,01391033,20230222
338220,뷰노,KOSDAQ,01344202,20220617
339770,교촌에프앤비,KOSPI,00453284,20230515
339950,아이비김영,KOSDAQ,01414422,20230912
340360,다보링크,KOSDAQ,01416642,20221205
340440,세림B&G,KOSDAQ,01416572,20230222
340570,티앤엘,KOSDAQ,00608440,20230221
340810,씨유박스,KOSDAQ,01315042,20230920
340930,유일에너테크,KOSDAQ,01368637,20230728
344820,케이씨씨글라스,KOSPI,01428203,20231101
344860,이노진,KOSDAQ,01419135,20230220
347000,센코,KOSDAQ,01023318,20231030
347700,라이프시맨틱스,KOSDAQ,01336762,20230220
347740,피엔케이피부임상연구센타,KOSDAQ,01290381,20230220
347770,핌스,KOSDAQ,01405390,20230217
347860,알체라,KOSDAQ,01405451,20230220
347890,엠투아이,KOSDAQ,00670766,20230713
348030,모비릭스,KOSDAQ,01210190,20230508
348080,큐라티스,KOSDAQ,01357765,20230918
348150,고바이오랩,KOSDAQ,01399071,20220802
348210,넥스틴,KOSDAQ,01080252,20230222
348340,뉴로메카,KOSDAQ,01336461,20230223
348350,위드텍,KOSDAQ,00925587,20230223
348370,엔켐,KOSDAQ,01011526,20230220
348950,제이알글로벌리츠,KOSPI,01415892,20220818
350520,이지스레지던스리츠,KOSPI,01436628,20220823
351320,에스에이티이엔지,KOSDAQ,01440153,20230222
351330,이삭엔지니어링,KOSDAQ,01135640,20220810
352480,씨앤씨인터내셔널,KOSDAQ,01226410,20230209
352700,씨앤투스,KOSDAQ,00875237,20230217
352770,클리노믹스,KOSDAQ,01201970,20230329
352820,하이브,KOSPI,01204056,20230110
352910,오비고,KOSDAQ,00494546,20220228
352940,인바이오,KOSDAQ,00367871,20221201
353190,휴럼,KOSDAQ,01453670,20220224
353200,대덕전자,KOSPI,01478712,20230216
353590,오토앤,KOSDAQ,01084294,20220225
353810,이지바이오,KOSDAQ,01480568,20230403
354200,엔젠바이오,KOSDAQ,01397903,20230227
354320,알멕,KOSDAQ,00229030,20230630
355150,코스텍시스,KOSDAQ,01476219,20230403
355390,크라우드웍스,KOSDAQ,01514005,20230831
356680,엑스게이트,KOSDAQ,01372782,20230316
356860,티엘비,KOSDAQ,00920379,20230223
356890,싸이버원,KOSDAQ,01293953,20230222
357120,코람코라이프인프라리츠,KOSPI,01430475,20230920
357230,에이치피오,KOSDAQ,01068737,20230303
357250,미래에셋맵스리츠,KOSPI,01437292,20230120
357430,마스턴프리미어리츠,KOSPI,01442966,20221123
357550,석경에이티,KOSDAQ,00921916,20230214
357580,아모센스,KOSDAQ,01012987,20230120
357780,솔브레인,KOSDAQ,01489648,20220209
357880,비트나인,KOSDAQ,01381984,20230223
358570,지아이이노베이션,KOSDAQ,01351080,20230330
359090,씨엔알리서치,KOSDAQ,01487446,20230222
360070,탑머티리얼,KOSDAQ,01360875,20221018
361390,제노코,KOSDAQ,01014718,20230220
361570,알비더블유,KOSDAQ,01303029,20220425
361610,SK아이이테크놀로지,KOSPI,01386916,20230328
361670,삼영에스앤씨,KOSDAQ,00405506,20220228
362320,청담글로벌,KOSDAQ,01534577,20230331
363250,진시스템,KOSDAQ,01437858,20220216
363260,모비데이즈,KOSDAQ,01493535,20230427
363280,티와이홀딩스,KOSPI,01497869,20230216
365270,큐라클,KOSDAQ,01397772,20230217
365340,성일하이텍,KOSDAQ,01274329,20230222
365550,ESR켄달스퀘어리츠,KOSPI,01437186,20230119
365590,하이딥,KOSDAQ,01505186,20221205
365900,브이씨,KOSDAQ,01354740,20230217
366030,공구우먼,KOSDAQ,01307335,20230502
367000,플래티어,KOSDAQ,01454341,20220224
367360,DB금융스팩9호,KOSDAQ,01505469,20220218
368600,아이씨에이치,KOSDAQ,01302853,20230216
368770,파이버프로,KOSDAQ,01513440,20230217
368970,오에스피,KOSDAQ,01491607,20230222
369370,블리츠웨이,KOSDAQ,01508855,20230227
370090,퓨런티어,KOSDAQ,01357446,20230221
371950,풍원정밀,KOSDAQ,00417167,20220721
372170,윤성에프앤씨,KOSDAQ,00925374,20230502
372290,하나머스트7호스팩,KOSDAQ,01513404,20230216
372800,아이티아이즈,KOSDAQ,01429840,20220221
372910,한컴라이프케어,KOSPI,00534598,20220321
373170,엠아이큐브솔루션,KOSDAQ,01497142,20230804
373200,하인크코리아,KOSDAQ,01514698,20230731
373220,LG에너지솔루션,KOSPI,01515323,20230109
373340,유진스팩6호,KOSDAQ,01514519,20230223
375500,DL이앤씨,KOSPI,01524093,20230113
376180,피코그램,KOSDAQ,00604028,20220209
376190,LB루셈,KOSDAQ,00527011,20230411
376290,씨유테크,KOSDAQ,00575106,20230215
376300,디어유,KOSDAQ,01456011,20230216
376930,노을,KOSDAQ,01494118,20230216
376980,원티드랩,KOSDAQ,01441611,20230221
377030,맥스트,KOSDAQ,01409095,20230221
377190,디앤디플랫폼리츠,KOSPI,01475609,20220920
377220,프롬바이오,KOSDAQ,01217865,20230522
377300,카카오페이,KOSPI,01244601,20221227
377330,이지트로닉스,KOSDAQ,01140837,20220406
377400,하이제6호스팩,KOSDAQ,01526949,20230221
377450,리파인,KOSDAQ,01210066,20230223
377460,위니아에이드,KOSDAQ,01175499,20231010
377480,마음AI,KOSDAQ,01297898,20230731
377630,삼성스팩4호,KOSDAQ,01528530,20230223
377740,바이오노트,KOSPI,00622787,20221222
378340,필에너지,KOSDAQ,01488320,20230714
378800,샤페론,KOSDAQ,01387164,20230222
378850,화승알앤에이,KOSPI,01532603,20220330
380320,삼성머스트스팩5호,KOSDAQ,01534522,20230215
380440,엔에이치스팩19호,KOSPI,01535257,20230213
380540,옵티코어,KOSDAQ,01506990,20230818
381970,케이카,KOSPI,01323032,20230221
382480,지아이텍,KOSDAQ,01311310,20220307
382800,지앤비에스 에코,KOSDAQ,00958327,20230412
382840,원준,KOSDAQ,01459212,20220225
382900,범한퓨얼셀,KOSDAQ,01435489,20230220
383220,F&F,KOSPI,01568413,20230220
383310,에코프로에이치엔,KOSDAQ,01566248,20230223
383800,LX홀딩스,KOSPI,01562589,20230217
383930,디티앤씨알오,KOSDAQ,01437432,20230216
384470,코어라인소프트,KOSDAQ,01512575,20230918
386580,한화플러스제2호스팩,KOSDAQ,01572489,20220223
388050,지투파워,KOSDAQ,01462605,20230216
388720,유일로보틱스,KOSDAQ,01152586,20230220
388790,라이콤,KOSDAQ,01569102,20231010
388800,유진스팩7호,KOSDAQ,01569838,20230223
388870,파로스아이바이오,KOSDAQ,01495180,20230727
389020,자람테크놀로지,KOSDAQ,01365038,20230307
389030,지니너스,KOSDAQ,01494154,20230918
389140,포바이포,KOSDAQ,01513699,20230517
389260,대명에너지,KOSDAQ,01150515,20230220
389470,인벤티지랩,KOSDAQ,01516456,20230223
389500,에스비비테크,KOSDAQ,00567897,20230316
391060,엔에이치스팩20호,KOSDAQ,01573974,20230221
391710,코닉오토메이션,KOSDAQ,01573284,20230302
393210,토마토시스템,KOSDAQ,01436479,20230427
393360,신한제8호스팩,KOSDAQ,01574760,20230223
393890,더블유씨피,KOSDAQ,01291317,20230208
394280,오픈엣지테크놀로지,KOSDAQ,01571107,20230222
395400,SK리츠,KOSPI,01535150,20221220
396270,넥스트칩,KOSDAQ,01515864,20230208
396300,세아메카닉스,KOSDAQ,00534701,20230223
396470,워트,KOSDAQ,00866451,20231026
396690,미래에셋글로벌리츠,KOSPI,01576102,20230110
397030,에이프릴바이오,KOSDAQ,01375822,20230223
397880,교보11호스팩,KOSDAQ,01582228,20220223
399720,가온칩스,KOSDAQ,01364747,20230216
400760,NH올원리츠,KOSPI,01480780,20230920
400840,하이제7호스팩,KOSDAQ,01586172,20220228
402030,코난테크놀로지,KOSDAQ,00601988,20230330
402340,SK스퀘어,KOSPI,01596425,20230331
403490,우듬지팜,KOSDAQ,01299106,20230927
403550,쏘카,KOSPI,01026157,20221123
403870,HPSP,KOSDAQ,01288827,20230223
404950,디비금융스팩10호,KOSDAQ,01591262,20230222
404990,신한서부티엔디리츠,KOSPI,01436558,20220729
405000,플라즈맵,KOSDAQ,01575839,20230403
405100,큐알티,KOSDAQ,01033591,20230227
405350,IBKS제17호스팩,KOSDAQ,01591606,20230216
405640,신한제9호스팩,KOSDAQ,01594764,20220718
405920,나라셀라,KOSDAQ,01021639,20230919
406760,하나금융21호스팩,KOSDAQ,01593242,20230222
406820,뷰티스킨,KOSDAQ,01147487,20230724
407400,꿈비,KOSDAQ,01586455,20230209
408900,스튜디오미르,KOSDAQ,01139965,20230222
408920,메쎄이상,KOSDAQ,01596656,20230404
411080,샌즈랩,KOSDAQ,01242241,20231024
412350,레이저쎌,KOSDAQ,01573381,20230407
412930,미래에셋비전스팩1호,KOSDAQ,01601286,20220421
413600,키움제6호스팩,KOSDAQ,01616808,20230216
413630,유진스팩8호,KOSDAQ,01601222,20230221
415580,상상인제3호스팩,KOSDAQ,01604371,20230214
416180,신성에스티,KOSDAQ,00761183,20231019
417010,나노팀,KOSDAQ,01524118,20230303
417180,핑거스토리,KOSDAQ,01584934,20230215
417310,코람코더원리츠,KOSPI,01180118,20230119
417500,제이아이테크,KOSDAQ,01367586,20230227
417790,트루엔,KOSDAQ,01134216,20230517
417840,저스템,KOSDAQ,01383229,20230803
417860,오브젠,KOSDAQ,01472930,20230214
417970,모델솔루션,KOSDAQ,00657783,20230116
418170,하나금융22호스팩,KOSDAQ,01613281,20220803
418210,신한제10호스팩,KOSDAQ,01616482,20230331
418250,시큐레터,KOSDAQ,01579570,20230824
418420,라온텍,KOSDAQ,00965512,20230706
418470,밀리의서재,KOSDAQ,01467451,20230927
418550,제이오,KOSDAQ,00411808,20230216
419050,삼기이브이,KOSDAQ,01526806,20230203
419080,엔젯,KOSDAQ,01587056,20230209
419120,산돌,KOSDAQ,01516368,20221027
419270,신영스팩7호,KOSDAQ,01612608,20230217
419530,SAMG엔터,KOSDAQ,01082418,20230425
419540,비스토스,KOSDAQ,01506848,20230221
420770,기가비스,KOSDAQ,00765569,20230524
421800,교보12호스팩,KOSDAQ,01620713,20230126
422040,엔에이치스팩23호,KOSDAQ,01619513,20230215
424140,케이비제21호스팩,KOSDAQ,01621280,20230223
424760,벨로크,KOSDAQ,01622331,20230612
424960,스마트레이더시스템,KOSDAQ,01555215,20230822
424980,마이크로투나노,KOSDAQ,00624378,20230426
425040,티이엠씨,KOSDAQ,01301252,20230223
425290,삼성스팩6호,KOSDAQ,01624162,20230208
425420,티에프이,KOSDAQ,01035368,20221117
426550,IBKS제19호스팩,KOSDAQ,01632851,20230216
427950,하나금융23호스팩,KOSDAQ,01652970,20220915
429270,시지트로닉스,KOSDAQ,01284751,20230803
430220,신영스팩8호,KOSDAQ,01656374,20230217
430230,하나금융24호스팩,KOSDAQ,01658266,20230221
430460,한화플러스제3호스팩,KOSDAQ,01663055,20221213
430690,한싹,KOSDAQ,01602638,20231004
430700,유안타제9호스팩,KOSDAQ,01663639,20230214
432320,KB스타리츠,KOSPI,01622720,20230726
432430,와이랩,KOSDAQ,01406265,20230720
432720,퀄리타스반도체,KOSDAQ,01584183,20231027
433530,키움제7호스팩,KOSDAQ,01667592,20230223
434480,모니터랩,KOSDAQ,01583652,20230519
435380,유안타제10호스팩,KOSDAQ,01670675,20230223
435620,하나금융25호스팩,KOSDAQ,01669475,20230220
435870,SK증권제8호스팩,KOSDAQ,01671197,20230223
436530,케이비제22호스팩,KOSDAQ,01672053,20230130
436610,한국제11호스팩,KOSDAQ,01672114,20230223
437780,엔에이치스팩24호,KOSDAQ,01674538,20230220
438220,대신밸런스제13호스팩,KOSDAQ,01675014,20221128
438580,엔에이치스팩25호,KOSDAQ,01674468,20230215
438700,버넥트,KOSDAQ,01605529,20230907
439090,마녀공장,KOSDAQ,01136977,20230608
439250,삼성스팩7호,KOSDAQ,01675227,20230208
439410,엔에이치스팩26호,KOSDAQ,01675254,20230215
439730,IBKS제20호스팩,KOSDAQ,01675421,20230214
440110,파두,KOSDAQ,01292291,20231019
440200,케이비제23호스팩,KOSDAQ,01676989,20230131
440320,오픈놀,KOSDAQ,01585155,20230630
440790,교보13호스팩,KOSDAQ,01677678,20221115
440820,엔에이치스팩27호,KOSDAQ,01677429,20230215
441270,파인엠텍,KOSDAQ,01686755,20221027
442130,유진스팩9호,KOSDAQ,01678835,20230221
442310,대신밸런스제14호스팩,KOSDAQ,01696451,20221205
442770,IBKS제21호스팩,KOSDAQ,01682740,20230222
442900,미래에셋드림스팩1호,KOSDAQ,01683387,20230315
443250,레뷰코퍼레이션,KOSDAQ,01468061,20231006
444920,유안타제11호스팩,KOSDAQ,01688346,20230901
445180,퓨릿,KOSDAQ,01027828,20231018
445360,비엔케이제1호스팩,KOSDAQ,01689336,20230214
445680,큐리옥스바이오시스템즈,KOSDAQ,01498974,20230810
445970,신영스팩9호,KOSDAQ,01689938,20230217
446070,유니드비티플러스,KOSPI,01702017,20230703
446150,유안타제12호스팩,KOSDAQ,01690235,20230317
446190,미래에셋비전스팩2호,KOSDAQ,01692321,20230224
446750,하나26호스팩,KOSDAQ,01696275,20230911
446840,키움제8호스팩,KOSDAQ,01693922,20230517
448370,하나27호스팩,KOSDAQ,01700374,20230406
448710,코츠테크놀로지,KOSDAQ,00959210,20230810
448730,삼성FN리츠,KOSPI,01688896,20230413
448740,삼성스팩8호,KOSDAQ,01700921,20230302
448760,IBKS제22호스팩,KOSDAQ,01701328,20230406
448830,미래에셋비전스팩3호,KOSDAQ,01702424,20230407
449020,유안타제13호스팩,KOSDAQ,01701753,20230228
450050,하이제8호스팩,KOSDAQ,01705625,20230622
450140,코오롱모빌리티그룹,KOSPI,01712485,20230324
450410,엔에이치스팩28호,KOSDAQ,01705777,20230309
450520,인스웨이브시스템즈,KOSDAQ,01222113,20231004
450940,유안타제14호스팩,KOSDAQ,01706819,20230727
451220,아이엠티,KOSDAQ,01546101,20231010
451700,엔에이치스팩29호,KOSDAQ,01712616,20230623
451800,한화리츠,KOSPI,01669226,20230327
452260,한화갤러리아,KOSPI,01722437,20231030
452670,상상인제4호스팩,KOSDAQ,01717170,20230914
452980,신한제11호스팩,KOSDAQ,01719105,20231004
453340,현대그린푸드,KOSPI,01721809,20230427
454640,하나29호스팩,KOSDAQ,01724417,20230628
454750,하나28호스팩,KOSDAQ,01724338,20230810
454910,두산로보틱스,KOSPI,01105153,20231005
455250,KB제25호스팩,KOSDAQ,01724709,20230623
455310,한화플러스제4호스팩,KOSDAQ,01725160,20231025
455910,SK증권제9호스팩,KOSDAQ,01725577,20230721
456040,OCI,KOSPI,01760738,20230530
456440,DB금융스팩11호,KOSDAQ,01731453,20230712
456490,교보14호스팩,KOSDAQ,01760640,20230706
457190,이수스페셜티케미컬,KOSPI,01762569,20230704
457390,대신밸런스제15호스팩,KOSDAQ,01751448,20230830
457630,대신밸런스제16호스팩,KOSDAQ,01738483,20230904
457940,SK증권제10호스팩,KOSDAQ,01744703,20230811
458320,KB제26호스팩,KOSDAQ,01766167,20230810
458610,한국제12호스팩,KOSDAQ,01761296,20230830
460850,동국씨엠,KOSPI,01765256,20230718
460860,동국제강,KOSPI,01765265,20230717
462020,에이치엠씨제6호스팩,KOSDAQ,01767494,20231013
462520,조선내화,KOSPI,01770203,20230912
465770,STX그린로지스,KOSPI,01784394,20231023
900070,글로벌에스엠,KOSDAQ,00783246,20170703
900100,애머릿지,KOSDAQ,00781202,20230130
900110,이스트아시아홀딩스,KOSDAQ,00799070,20210607
900120,씨케이에이치,KOSDAQ,00800084,20221004
900140,엘브이엠씨,KOSPI,00838500,20210611
900250,크리스탈신소재,KOSDAQ,01107665,20201109
900260,로스웰,KOSDAQ,01139266,20190312
900270,헝셩그룹,KOSDAQ,01160512,20221107
900280,골든센츄리,KOSDAQ,01168143,20221021
900290,GRT,KOSDAQ,01170962,20181122
900300,오가닉티코스메틱,KOSDAQ,01169434,20210707
900310,컬러레이,KOSDAQ,01236286,20210924
900340,윙입푸드,KOSDAQ,01328639,20230425
950110,SBI핀테크솔루션즈,KOSDAQ,00938688,20200401
950130,엑세스바이오,KOSDAQ,00956028,20170630
950140,잉글우드랩,KOSDAQ,01165739,20230405
950160,코오롱티슈진,KOSDAQ,01245062,20200325
950170,JTC,KOSDAQ,01041828,20230601
950190,고스트스튜디오,KOSDAQ,01416235,20231101
950200,소마젠,KOSDAQ,01442115,20230403
950210,프레스티지바이오파마,KOSPI,01510489,20220414
950220,네오이뮨텍,KOSDAQ,01511558,20210316
